listing_id,city,location_name,latitude,longitude,property_type,price_ksh,bedrooms,bathrooms,area_size_sqm,availability_status,available_from,amenities,date_listed,image_url
HM00144,Nairobi,Eastleigh,-1.285853,36.898147,Studio,79393,1,1,53,Occupied,2026-02-08,"Electricity, Furnished, Security, Pool",2025-07-11,https://example.com/images/HM00144.jpg
HM00145,Mombasa,Likoni,-4.073242,39.721028,Bedsitter,37524,0,1,24,Vacant,2025-09-12,"Balcony, Pool, Security, Parking, Electricity",2025-09-03,https://example.com/images/HM00145.jpg
HM00146,Nairobi,Kileleshwa,-1.262706,36.88909,Apartment,50324,2,2,108,Vacant,2025-09-12,"WiFi, Parking, CCTV, Security",2025-06-16,https://example.com/images/HM00146.jpg
HM00147,Kisumu,Milimani,-0.079899,34.772578,Maisonette,33684,2,2,105,Occupied,2025-11-11,"Security, Electricity, Pool, Furnished",2025-07-16,https://example.com/images/HM00147.jpg
HM00148,Nairobi,Parklands,-1.275165,36.84933,Bungalow,120000,3,2,127,Vacant,2025-09-12,"CCTV, Furnished, Gym",2025-07-29,https://example.com/images/HM00148.jpg
HM00149,Kisumu,Milimani,-0.057448,34.747855,Studio,45000,1,1,57,Vacant,2025-09-12,"Water, Security, Gym",2025-04-14,https://example.com/images/HM00149.jpg
HM00150,Kisumu,Obunga,-0.096005,34.802922,Bungalow,34687,3,2,107,Vacant,2025-09-12,"Parking, Pool, Gym, Security, Water, CCTV",2025-06-25,https://example.com/images/HM00150.jpg
HM00151,Nairobi,Kilimani,-1.230503,36.828313,Apartment,112151,2,2,94,Available_from,2025-11-11,"Gym, Parking",2025-05-28,https://example.com/images/HM00151.jpg
HM00152,Nairobi,Kileleshwa,-1.228101,36.896317,Townhouse,83288,4,3,138,Vacant,2025-09-12,"Balcony, Furnished, Water, Security, Gym",2025-04-15,https://example.com/images/HM00152.jpg
HM00153,Nairobi,Dagoretti,-1.272833,36.751649,Maisonette,120000,3,2,94,Vacant,2025-09-12,"Balcony, Pool, CCTV, Gym, Furnished, Security",2025-07-11,https://example.com/images/HM00153.jpg
HM00154,Nairobi,South C,-1.297382,36.878785,Apartment,95563,1,1,84,Occupied,2025-10-16,"Electricity, Furnished, Pool",2025-08-15,https://example.com/images/HM00154.jpg
HM00155,Nairobi,Parklands,-1.239357,36.878276,Maisonette,80133,3,2,89,Vacant,2025-09-12,"Water, Pool",2025-05-29,https://example.com/images/HM00155.jpg
HM00156,Nairobi,Parklands,-1.281732,36.831646,Townhouse,55824,3,2,131,Vacant,2025-09-12,"Electricity, Balcony, WiFi, Water, Parking, Gym",2025-08-14,https://example.com/images/HM00156.jpg
HM00157,Nakuru,Rhoda,-0.267401,36.079904,Bungalow,20814,1,1,69,Occupied,2026-01-01,"Balcony, Water, WiFi, Electricity, Furnished",2025-07-31,https://example.com/images/HM00157.jpg
HM00158,Nairobi,Lavington,-1.283912,36.850288,Bungalow,113544,4,3,143,Vacant,2025-09-12,"Balcony, Electricity, WiFi",2025-05-07,https://example.com/images/HM00158.jpg
HM00159,Nairobi,Westlands,-1.209333,36.874013,Apartment,120000,2,2,63,Vacant,2025-09-12,"CCTV, Parking, Furnished, Gym, WiFi, Security",2025-05-10,https://example.com/images/HM00159.jpg
HM00160,Nairobi,Eastleigh,-1.283617,36.884529,Maisonette,120000,4,3,105,Occupied,2026-02-11,"CCTV, Electricity, Balcony",2025-05-16,https://example.com/images/HM00160.jpg
HM00161,Mombasa,Shanzu,-4.064525,39.691288,Townhouse,27361,2,2,92,Occupied,2026-02-08,"Gym, Security",2025-05-07,https://example.com/images/HM00161.jpg
HM00162,Nairobi,Ngong Road,-1.314514,36.876894,Townhouse,48032,1,1,82,Vacant,2025-09-12,"WiFi, Water, Electricity, Pool, Furnished",2025-06-21,https://example.com/images/HM00162.jpg
HM00163,Mombasa,Kongowea,-4.045063,39.712007,Townhouse,60000,2,2,91,Available_from,2025-10-26,"Gym, Water, Security, Furnished, Balcony",2025-08-02,https://example.com/images/HM00163.jpg
HM00164,Nairobi,Dagoretti,-1.201161,36.89273,Studio,21025,1,1,49,Available_from,2025-10-27,"Parking, Balcony",2025-04-20,https://example.com/images/HM00164.jpg
HM00165,Nakuru,Rhoda,-0.323203,36.060572,Maisonette,24466,2,2,99,Vacant,2025-09-12,"Gym, CCTV, Parking, Pool, WiFi, Security",2025-06-29,https://example.com/images/HM00165.jpg
HM00166,Nairobi,Dagoretti,-1.233337,36.821075,Bedsitter,16799,0,1,31,Occupied,2025-11-26,"Furnished, Pool",2025-04-23,https://example.com/images/HM00166.jpg
HM00167,Nairobi,Parklands,-1.256825,36.868586,Bedsitter,98468,0,1,20,Vacant,2025-09-12,"Gym, Electricity, Pool, Water, Security",2025-04-05,https://example.com/images/HM00167.jpg
HM00168,Kisumu,Milimani,-0.131585,34.766548,Studio,29027,1,1,85,Vacant,2025-09-12,"Furnished, Gym, Balcony",2025-08-28,https://example.com/images/HM00168.jpg
HM00169,Nakuru,Mwariki,-0.232267,36.118169,Studio,40000,1,1,59,Vacant,2025-09-12,"Gym, WiFi, Parking, CCTV, Security, Water",2025-08-02,https://example.com/images/HM00169.jpg
HM00170,Mombasa,Nyali,-4.073858,39.733547,Apartment,59073,4,3,140,Available_from,2025-10-04,"CCTV, Electricity, Balcony",2025-09-05,https://example.com/images/HM00170.jpg
HM00171,Eldoret,Riat,0.536062,35.331372,Townhouse,28732,3,2,97,Vacant,2025-09-12,"Electricity, Furnished, Security, WiFi, Balcony",2025-08-15,https://example.com/images/HM00171.jpg
HM00172,Nairobi,Eastleigh,-1.316445,36.776466,Bungalow,66322,2,2,84,Vacant,2025-09-12,"Balcony, Furnished, WiFi, CCTV, Pool, Parking",2025-04-06,https://example.com/images/HM00172.jpg
HM00173,Nairobi,Ngong Road,-1.234599,36.837763,Townhouse,66973,2,2,65,Vacant,2025-09-12,"Gym, Security, WiFi, Parking",2025-04-18,https://example.com/images/HM00173.jpg
HM00174,Nairobi,Ngong Road,-1.266139,36.824306,Bungalow,27664,1,1,80,Vacant,2025-09-12,"Security, Balcony, Parking, Water, Electricity, CCTV",2025-04-06,https://example.com/images/HM00174.jpg
HM00175,Kisumu,Obunga,-0.058531,34.808472,Studio,30918,1,1,69,Vacant,2025-09-12,"WiFi, CCTV, Gym, Furnished",2025-04-01,https://example.com/images/HM00175.jpg
HM00176,Nairobi,South C,-1.269468,36.812319,Apartment,120000,2,2,106,Vacant,2025-09-12,"CCTV, Electricity, Gym, Parking, Furnished, Water",2025-03-17,https://example.com/images/HM00176.jpg
HM00177,Eldoret,Riat,0.590994,35.291788,Bedsitter,18766,0,1,31,Occupied,2025-11-15,"Security, Electricity, Gym, Water",2025-04-30,https://example.com/images/HM00177.jpg
HM00178,Eldoret,Riat,0.524974,35.326445,Bungalow,35000,4,3,131,Vacant,2025-09-12,"Security, Furnished, Electricity, WiFi, Balcony",2025-05-01,https://example.com/images/HM00178.jpg
HM00179,Kisumu,Obunga,-0.137578,34.790905,Townhouse,45000,2,2,104,Vacant,2025-09-12,"Gym, Water, WiFi, Furnished, Pool",2025-08-31,https://example.com/images/HM00179.jpg
HM00180,Nairobi,Ngong Road,-1.225311,36.742574,Studio,74028,1,1,70,Vacant,2025-09-12,"Pool, Parking, Security, Gym, WiFi",2025-08-15,https://example.com/images/HM00180.jpg
HM00181,Mombasa,Nyali,-4.080157,39.667305,Townhouse,52749,2,2,62,Vacant,2025-09-12,"Security, Balcony, Furnished, Parking, Pool",2025-05-21,https://example.com/images/HM00181.jpg
HM00182,Nairobi,Dagoretti,-1.253041,36.846903,Maisonette,71020,2,2,109,Vacant,2025-09-12,"Water, Security, Parking, Electricity, Gym, CCTV",2025-06-30,https://example.com/images/HM00182.jpg
HM00183,Eldoret,Kimumu,0.503928,35.353474,Maisonette,20201,2,2,110,Vacant,2025-09-12,"Security, Gym, Furnished, Electricity, CCTV",2025-09-10,https://example.com/images/HM00183.jpg
HM00184,Nairobi,Westlands,-1.283968,36.867732,Apartment,57826,1,1,51,Vacant,2025-09-12,"Electricity, Pool, Water",2025-08-04,https://example.com/images/HM00184.jpg
HM00185,Nairobi,Dagoretti,-1.268836,36.808549,Bungalow,43789,2,2,102,Vacant,2025-09-12,"CCTV, Electricity",2025-07-09,https://example.com/images/HM00185.jpg
HM00186,Mombasa,Kizingo,-4.089599,39.663628,Bedsitter,47120,0,1,20,Vacant,2025-09-12,"Water, Security, Pool, Furnished, Electricity, Parking",2025-05-22,https://example.com/images/HM00186.jpg
HM00187,Kisumu,Kong'onyo,-0.092506,34.784738,Studio,25363,1,1,70,Vacant,2025-09-12,"Security, Gym, Water, Balcony",2025-09-04,https://example.com/images/HM00187.jpg
HM00188,Kisumu,Kibuye,-0.057319,34.781312,Townhouse,14008,1,1,64,Vacant,2025-09-12,"Water, Pool, Balcony, Electricity",2025-08-15,https://example.com/images/HM00188.jpg
HM00189,Nairobi,Ngong Road,-1.269235,36.812734,Studio,99518,1,1,56,Vacant,2025-09-12,"WiFi, Water, Pool, Gym, Electricity",2025-08-21,https://example.com/images/HM00189.jpg
HM00190,Nairobi,Eastleigh,-1.205779,36.812384,Maisonette,120000,3,2,107,Vacant,2025-09-12,"Gym, Balcony, CCTV, Electricity, Furnished",2025-04-06,https://example.com/images/HM00190.jpg
HM00191,Mombasa,Shanzu,-4.021505,39.67213,Bedsitter,19691,0,1,27,Vacant,2025-09-12,"CCTV, Gym, Furnished, WiFi, Parking",2025-05-23,https://example.com/images/HM00191.jpg
HM00192,Nakuru,Kapkures,-0.275796,36.102975,Townhouse,18001,2,2,87,Vacant,2025-09-12,"WiFi, Parking, Gym",2025-05-22,https://example.com/images/HM00192.jpg
HM00193,Nairobi,Westlands,-1.267312,36.898973,Maisonette,117102,2,2,104,Vacant,2025-09-12,"Balcony, Water, Pool, CCTV, Furnished, Security",2025-03-31,https://example.com/images/HM00193.jpg
HM00194,Mombasa,Mtwapa,-4.064702,39.699265,Bedsitter,58908,0,1,27,Vacant,2025-09-12,"Pool, Furnished, Water, Balcony",2025-06-29,https://example.com/images/HM00194.jpg
HM00195,Eldoret,Riat,0.594046,35.263958,Maisonette,33731,2,2,75,Occupied,2026-01-20,"Water, WiFi, Balcony, Electricity, Gym",2025-04-04,https://example.com/images/HM00195.jpg
HM00196,Mombasa,Shanzu,-4.081621,39.696717,Bedsitter,44124,0,1,29,Vacant,2025-09-12,"Security, Parking, Furnished, CCTV, Electricity",2025-08-25,https://example.com/images/HM00196.jpg
HM00197,Kisumu,Kibuye,-0.06349,34.795697,Bungalow,30269,2,2,73,Vacant,2025-09-12,"WiFi, Security, Water, CCTV",2025-07-18,https://example.com/images/HM00197.jpg
HM00198,Nakuru,Milimani,-0.325406,36.093833,Bungalow,40000,1,1,55,Vacant,2025-09-12,"Balcony, Electricity",2025-09-08,https://example.com/images/HM00198.jpg
HM00199,Eldoret,Riat,0.509077,35.3526,Bedsitter,8706,0,1,29,Vacant,2025-09-12,"Water, Parking, Balcony, Security",2025-06-02,https://example.com/images/HM00199.jpg
HM00200,Kisumu,Kondele,-0.101369,34.746384,Apartment,29060,1,1,53,Vacant,2025-09-12,"Gym, Parking, Pool, Security, Water, CCTV",2025-07-02,https://example.com/images/HM00200.jpg
HM00201,Kisumu,Kong'onyo,-0.133625,34.766815,Townhouse,16545,3,2,98,Occupied,2025-11-16,"Water, CCTV, Furnished, WiFi, Balcony",2025-03-18,https://example.com/images/HM00201.jpg
HM00202,Mombasa,Kongowea,-4.050391,39.719468,Townhouse,60000,3,2,114,Vacant,2025-09-12,"Furnished, CCTV, Water",2025-04-16,https://example.com/images/HM00202.jpg
HM00203,Mombasa,Kizingo,-4.058362,39.687233,Maisonette,52592,2,2,75,Vacant,2025-09-12,"CCTV, WiFi, Parking, Balcony, Security, Water",2025-05-07,https://example.com/images/HM00203.jpg
HM00204,Mombasa,Mtwapa,-4.073022,39.683093,Townhouse,60000,1,1,60,Vacant,2025-09-12,"Electricity, Gym",2025-08-26,https://example.com/images/HM00204.jpg
HM00205,Mombasa,Mtwapa,-4.010015,39.641327,Bedsitter,56564,0,1,22,Vacant,2025-09-12,"Balcony, Security, Water, CCTV, Electricity, Parking",2025-03-20,https://example.com/images/HM00205.jpg
HM00206,Mombasa,Nyali,-4.066403,39.644381,Apartment,43998,4,3,126,Vacant,2025-09-12,"Balcony, CCTV, Pool, Parking, Security, WiFi",2025-07-31,https://example.com/images/HM00206.jpg
HM00207,Mombasa,Mvita,-4.082476,39.648692,Maisonette,24655,4,3,131,Vacant,2025-09-12,"WiFi, Balcony",2025-05-16,https://example.com/images/HM00207.jpg
HM00208,Nairobi,Westlands,-1.209045,36.749718,Studio,89451,1,1,64,Vacant,2025-09-12,"Furnished, Parking, Water",2025-09-11,https://example.com/images/HM00208.jpg
HM00209,Nairobi,Riverside,-1.205638,36.818911,Townhouse,68458,2,2,107,Occupied,2025-12-19,"Parking, Security",2025-07-03,https://example.com/images/HM00209.jpg
HM00210,Nairobi,Westlands,-1.288446,36.895759,Townhouse,71168,1,1,68,Vacant,2025-09-12,"Water, Security, CCTV, Gym, Parking, WiFi",2025-09-04,https://example.com/images/HM00210.jpg
HM00211,Kisumu,Kondele,-0.07333,34.74018,Apartment,32243,2,2,84,Available_from,2025-09-26,"Pool, Balcony",2025-05-12,https://example.com/images/HM00211.jpg
HM00212,Nairobi,Ngong Road,-1.210097,36.784389,Apartment,34880,2,2,103,Available_from,2025-09-26,"Pool, Parking, Balcony",2025-04-02,https://example.com/images/HM00212.jpg
HM00213,Nakuru,Kapkures,-0.252647,36.071749,Apartment,9199,2,2,72,Vacant,2025-09-12,"CCTV, Electricity, Gym, Water",2025-08-14,https://example.com/images/HM00213.jpg
HM00214,Eldoret,Kapsoya,0.577896,35.310122,Maisonette,35000,1,1,46,Vacant,2025-09-12,"Parking, Security, CCTV, Balcony",2025-08-31,https://example.com/images/HM00214.jpg
HM00215,Nairobi,South C,-1.307526,36.820068,Maisonette,120000,2,2,69,Occupied,2025-11-04,"Electricity, Pool",2025-06-29,https://example.com/images/HM00215.jpg
HM00216,Kisumu,Kibuye,-0.098739,34.792353,Studio,13074,1,1,53,Vacant,2025-09-12,"Furnished, Parking, Balcony, Security, CCTV",2025-05-15,https://example.com/images/HM00216.jpg
HM00217,Nairobi,Eastleigh,-1.208875,36.796802,Townhouse,79216,2,2,74,Vacant,2025-09-12,"Water, Furnished, CCTV",2025-04-12,https://example.com/images/HM00217.jpg
HM00218,Nairobi,Riverside,-1.282316,36.750525,Bedsitter,116286,0,1,24,Vacant,2025-09-12,"WiFi, Furnished, Pool, Gym, Security",2025-06-01,https://example.com/images/HM00218.jpg
HM00219,Nakuru,Mwariki,-0.325967,36.108515,Bedsitter,11894,0,1,25,Available_from,2025-10-10,"Parking, WiFi, Pool, Balcony, Furnished, CCTV",2025-06-27,https://example.com/images/HM00219.jpg
HM00220,Nakuru,Mwariki,-0.255192,36.06749,Bungalow,37621,1,1,52,Vacant,2025-09-12,"Water, Electricity, Balcony",2025-06-19,https://example.com/images/HM00220.jpg
HM00221,Kisumu,Milimani,-0.087591,34.758117,Apartment,11770,1,1,73,Occupied,2025-11-04,"Furnished, Parking, Gym, Pool",2025-04-28,https://example.com/images/HM00221.jpg
HM00222,Eldoret,Langas,0.588602,35.29345,Apartment,23272,2,2,82,Vacant,2025-09-12,"WiFi, CCTV, Gym",2025-04-23,https://example.com/images/HM00222.jpg
HM00223,Nairobi,Parklands,-1.245963,36.840037,Bungalow,92241,2,2,63,Vacant,2025-09-12,"Water, Balcony, Electricity, Security, WiFi",2025-05-18,https://example.com/images/HM00223.jpg
HM00224,Mombasa,Shanzu,-4.041071,39.642148,Bungalow,37343,3,2,109,Occupied,2026-01-08,"Pool, Security, Balcony, Water, Furnished, Parking",2025-06-05,https://example.com/images/HM00224.jpg
HM00225,Mombasa,Nyali,-4.009381,39.725639,Apartment,45538,3,2,97,Occupied,2025-12-10,"Furnished, Electricity, Pool",2025-05-23,https://example.com/images/HM00225.jpg
HM00226,Mombasa,Shanzu,-4.007447,39.64615,Maisonette,60000,2,2,84,Vacant,2025-09-12,"Water, Electricity, Security",2025-09-10,https://example.com/images/HM00226.jpg
HM00227,Nairobi,Parklands,-1.316615,36.849095,Studio,84069,1,1,81,Available_from,2025-11-07,"Pool, WiFi, Water, Electricity, Parking",2025-04-08,https://example.com/images/HM00227.jpg
HM00228,Nairobi,Parklands,-1.293743,36.819496,Apartment,100679,2,2,68,Vacant,2025-09-12,"Security, Parking, Pool",2025-04-22,https://example.com/images/HM00228.jpg
HM00229,Mombasa,Kongowea,-4.020307,39.733113,Bedsitter,57949,0,1,29,Occupied,2026-01-21,"Furnished, Security, WiFi, Water, CCTV, Pool",2025-07-05,https://example.com/images/HM00229.jpg
HM00230,Nakuru,Kivumbini,-0.265082,36.062194,Studio,33872,1,1,84,Occupied,2025-12-08,"Water, Balcony, WiFi, Security, Pool, CCTV",2025-04-17,https://example.com/images/HM00230.jpg
HM00231,Nairobi,Kilimani,-1.206145,36.891279,Bungalow,120000,3,2,111,Vacant,2025-09-12,"Security, Electricity, Furnished, Pool, Gym, Water",2025-04-04,https://example.com/images/HM00231.jpg
HM00232,Nairobi,Eastleigh,-1.299854,36.880504,Apartment,119493,3,2,121,Occupied,2026-02-03,"WiFi, Electricity",2025-05-18,https://example.com/images/HM00232.jpg
HM00233,Kisumu,Kibuye,-0.116901,34.747562,Apartment,27442,1,1,71,Available_from,2025-11-10,"Gym, Balcony, Security, WiFi, Electricity",2025-04-10,https://example.com/images/HM00233.jpg
HM00234,Nakuru,Mwariki,-0.264903,36.098101,Maisonette,40000,2,2,62,Vacant,2025-09-12,"WiFi, Furnished, Pool, Water",2025-04-28,https://example.com/images/HM00234.jpg
HM00235,Nakuru,Rhoda,-0.256801,36.088293,Apartment,40000,2,2,90,Occupied,2026-01-30,"CCTV, Balcony, Water",2025-03-29,https://example.com/images/HM00235.jpg
HM00236,Nairobi,Lavington,-1.203072,36.799578,Studio,102922,1,1,79,Vacant,2025-09-12,"WiFi, Electricity, Furnished, Parking",2025-06-24,https://example.com/images/HM00236.jpg
HM00237,Mombasa,Shanzu,-4.045815,39.645996,Apartment,29534,2,2,102,Vacant,2025-09-12,"Electricity, Furnished, Parking, Pool, Balcony",2025-08-26,https://example.com/images/HM00237.jpg
HM00238,Nairobi,Westlands,-1.263172,36.749637,Bungalow,120000,2,2,76,Vacant,2025-09-12,"Balcony, Water, Security, Electricity, Pool, Furnished",2025-07-08,https://example.com/images/HM00238.jpg
HM00239,Nairobi,Riverside,-1.264193,36.768461,Bedsitter,74245,0,1,22,Occupied,2025-11-05,"Security, Pool",2025-06-29,https://example.com/images/HM00239.jpg
HM00240,Eldoret,Kiplombe,0.517302,35.256708,Bungalow,25396,3,2,109,Vacant,2025-09-12,"CCTV, Electricity, Gym, Water, Parking",2025-06-25,https://example.com/images/HM00240.jpg
HM00241,Eldoret,Kimumu,0.550252,35.34905,Studio,29068,1,1,84,Vacant,2025-09-12,"Water, CCTV, Electricity, Balcony, Furnished",2025-04-17,https://example.com/images/HM00241.jpg
HM00242,Nairobi,Westlands,-1.201406,36.804017,Townhouse,87810,1,1,65,Available_from,2025-11-05,"Furnished, Balcony",2025-08-05,https://example.com/images/HM00242.jpg
HM00243,Nairobi,Eastleigh,-1.217205,36.818347,Apartment,112589,3,2,108,Occupied,2025-11-09,"Water, CCTV, Furnished, Parking, WiFi",2025-04-10,https://example.com/images/HM00243.jpg
HM00244,Nakuru,Mwariki,-0.241986,36.111453,Bedsitter,19640,0,1,33,Vacant,2025-09-12,"Parking, Water, WiFi, Electricity, Furnished",2025-08-21,https://example.com/images/HM00244.jpg
HM00245,Mombasa,Likoni,-4.053845,39.683537,Bedsitter,43906,0,1,19,Occupied,2025-12-19,"Parking, Security, WiFi, Water",2025-05-26,https://example.com/images/HM00245.jpg
HM00246,Nakuru,Milimani,-0.23275,36.065957,Bedsitter,39149,0,1,32,Occupied,2026-01-02,"Balcony, Furnished, Electricity, Gym",2025-05-09,https://example.com/images/HM00246.jpg
HM00247,Eldoret,Langas,0.578913,35.333544,Bedsitter,29809,0,1,34,Occupied,2025-10-28,"Pool, Balcony, Water, CCTV",2025-07-28,https://example.com/images/HM00247.jpg
HM00248,Nakuru,Milimani,-0.312626,36.111263,Maisonette,21326,3,2,104,Vacant,2025-09-12,"Electricity, WiFi, Security, Balcony",2025-07-12,https://example.com/images/HM00248.jpg
HM00249,Mombasa,Likoni,-4.006923,39.714929,Maisonette,49261,2,2,71,Available_from,2025-10-15,"Pool, Security, CCTV, Furnished, Water, Parking",2025-05-27,https://example.com/images/HM00249.jpg
HM00250,Nairobi,Kilimani,-1.300451,36.827284,Maisonette,116164,3,2,118,Vacant,2025-09-12,"Pool, Parking, CCTV, Electricity, Furnished",2025-08-28,https://example.com/images/HM00250.jpg
HM00251,Nairobi,Kilimani,-1.293148,36.833418,Bedsitter,89837,0,1,26,Vacant,2025-09-12,"Security, Gym, WiFi, Furnished, Electricity",2025-06-01,https://example.com/images/HM00251.jpg
HM00252,Kisumu,Obunga,-0.104256,34.747162,Studio,45000,1,1,68,Vacant,2025-09-12,"CCTV, WiFi, Pool, Security, Parking, Electricity",2025-04-01,https://example.com/images/HM00252.jpg
HM00253,Nairobi,South C,-1.243129,36.876454,Bedsitter,83892,0,1,27,Vacant,2025-09-12,"Electricity, Parking, Balcony, Security, Water, Furnished",2025-03-22,https://example.com/images/HM00253.jpg
HM00254,Kisumu,Kibuye,-0.116652,34.7693,Bungalow,41400,3,2,111,Occupied,2026-01-07,"Pool, Gym, Security",2025-07-23,https://example.com/images/HM00254.jpg
HM00255,Nairobi,Kileleshwa,-1.219123,36.879004,Maisonette,81613,2,2,107,Vacant,2025-09-12,"Water, Security, Furnished, Gym, CCTV, Balcony",2025-06-02,https://example.com/images/HM00255.jpg
HM00256,Nairobi,Eastleigh,-1.275398,36.829547,Bungalow,90168,3,2,130,Vacant,2025-09-12,"CCTV, Furnished, Gym, Pool, WiFi, Parking",2025-09-06,https://example.com/images/HM00256.jpg
HM00257,Nairobi,South C,-1.270427,36.878044,Maisonette,40835,1,1,71,Available_from,2025-11-11,"Water, Security, CCTV, Balcony, Parking",2025-07-18,https://example.com/images/HM00257.jpg
HM00258,Nairobi,Kileleshwa,-1.28239,36.739862,Bungalow,120000,2,2,70,Vacant,2025-09-12,"Gym, Furnished, Water",2025-08-20,https://example.com/images/HM00258.jpg
HM00259,Nairobi,Ngong Road,-1.271593,36.894106,Bungalow,80520,1,1,68,Available_from,2025-11-11,"Pool, Electricity, Parking, Security",2025-03-17,https://example.com/images/HM00259.jpg
HM00260,Mombasa,Kongowea,-4.069636,39.736468,Bedsitter,14704,0,1,30,Vacant,2025-09-12,"Water, Furnished, Parking, CCTV",2025-05-29,https://example.com/images/HM00260.jpg
HM00261,Nairobi,Dagoretti,-1.248436,36.787432,Townhouse,78179,4,3,152,Vacant,2025-09-12,"Water, Balcony, Parking",2025-05-13,https://example.com/images/HM00261.jpg
HM00262,Nairobi,Kileleshwa,-1.294657,36.733725,Studio,37109,1,1,68,Occupied,2025-10-21,"WiFi, Pool, Parking, CCTV, Gym",2025-09-01,https://example.com/images/HM00262.jpg
